"Year","MatMort","NeoMort","InfMort","Under5Mort","ISO"
2019,NA,NA,NA,NA,"GRL"
2000,161,21.3,41,52.1,"GTM"
2001,147,20.7,39.5,50.1,"GTM"
2002,145,20.2,38.1,48.1,"GTM"
2003,137,19.7,36.8,46.2,"GTM"
2004,137,19.1,35.6,44.4,"GTM"
2005,142,18.6,34.3,42.7,"GTM"
2006,137,18.2,33.1,41,"GTM"
2007,132,17.7,32,39.4,"GTM"
2008,125,17.3,30.8,37.8,"GTM"
2009,131,16.8,29.7,36.3,"GTM"
2010,129,16.2,28.6,34.8,"GTM"
2011,122,15.6,27.6,33.4,"GTM"
2012,118,15,26.5,32,"GTM"
2013,113,14.4,25.6,30.7,"GTM"
2014,107,13.9,24.6,29.5,"GTM"
2015,103,13.4,23.7,28.3,"GTM"
2016,98,12.9,22.9,27.3,"GTM"
2017,95,12.4,22.2,26.4,"GTM"
2018,NA,12,21.4,25.4,"GTM"
2019,NA,11.5,20.7,24.5,"GTM"
2000,NA,NA,NA,NA,"GUM"
2001,NA,NA,NA,NA,"GUM"
2002,NA,NA,NA,NA,"GUM"
2003,NA,NA,NA,NA,"GUM"
2004,NA,NA,NA,NA,"GUM"
2005,NA,NA,NA,NA,"GUM"
2006,NA,NA,NA,NA,"GUM"
2007,NA,NA,NA,NA,"GUM"
2008,NA,NA,NA,NA,"GUM"
2009,NA,NA,NA,NA,"GUM"
2010,NA,NA,NA,NA,"GUM"
2011,NA,NA,NA,NA,"GUM"
2012,NA,NA,NA,NA,"GUM"
2013,NA,NA,NA,NA,"GUM"
2014,NA,NA,NA,NA,"GUM"
2015,NA,NA,NA,NA,"GUM"
2016,NA,NA,NA,NA,"GUM"
2017,NA,NA,NA,NA,"GUM"
2018,NA,NA,NA,NA,"GUM"
2019,NA,NA,NA,NA,"GUM"
2000,231,27,37,46.4,"GUY"
2001,216,26.4,36.2,45.2,"GUY"
2002,227,26,35.4,44.2,"GUY"
2003,226,25.5,34.7,43.2,"GUY"
2004,220,25.2,34,42.2,"GUY"
2005,223,24.8,33.4,41.4,"GUY"
2006,221,24.3,32.8,40.5,"GUY"
2007,208,23.9,32.2,39.7,"GUY"
2008,192,23.6,31.7,39,"GUY"
2009,185,23.2,31.1,38.2,"GUY"
2010,179,22.8,30.6,37.4,"GUY"
2011,180,22.4,30,36.7,"GUY"
2012,185,21.9,29.4,35.9,"GUY"
2013,175,21.4,28.8,35,"GUY"
2014,174,20.8,28.1,34.1,"GUY"
2015,172,20.2,27.4,33.1,"GUY"
2016,170,19.6,26.6,32.1,"GUY"
2017,169,19.1,25.9,31.2,"GUY"
2018,NA,18.4,25.2,30.2,"GUY"
2019,NA,17.9,24.5,29.3,"GUY"
2000,13,4.2,6.5,7.8,NA
2001,12,4.1,6.3,7.6,NA
2002,12,4,6.1,7.4,NA
2003,12,3.9,6,7.2,NA
2004,12,3.8,5.8,7,NA
2005,12,3.7,5.7,6.8,NA
2006,12,3.6,5.5,6.6,NA
2007,11,3.5,5.4,6.4,NA
2008,11,3.4,5.2,6.3,NA
2009,12,3.3,5.1,6.1,NA
2010,11,3.2,5,5.9,NA
2011,11,3.2,4.8,5.8,NA
2012,11,3.1,4.7,5.6,NA
2013,11,3.1,4.6,5.5,NA
2014,11,3,4.5,5.4,NA
2015,11,3,4.5,5.3,NA
2016,11,2.9,4.4,5.2,NA
2017,11,2.9,4.3,5.1,NA
2018,NA,2.8,4.3,5,NA
2019,NA,2.8,4.2,5,NA
2000,NA,NA,NA,NA,"HKG"
2001,NA,NA,NA,NA,"HKG"
2002,NA,NA,NA,NA,"HKG"
2003,NA,NA,NA,NA,"HKG"
2004,NA,NA,NA,NA,"HKG"
2005,NA,NA,NA,NA,"HKG"
2006,NA,NA,NA,NA,"HKG"
2007,NA,NA,NA,NA,"HKG"
2008,NA,NA,NA,NA,"HKG"
2009,NA,NA,NA,NA,"HKG"
2010,NA,NA,NA,NA,"HKG"
2011,NA,NA,NA,NA,"HKG"
2012,NA,NA,NA,NA,"HKG"
2013,NA,NA,NA,NA,"HKG"
2014,NA,NA,NA,NA,"HKG"
2015,NA,NA,NA,NA,"HKG"
2016,NA,NA,NA,NA,"HKG"
2017,NA,NA,NA,NA,"HKG"
2018,NA,NA,NA,NA,"HKG"
2019,NA,NA,NA,NA,"HKG"
2000,85,17.7,30.3,37,"HND"
2001,83,17.1,29,35.3,"HND"
2002,80,16.6,27.8,33.7,"HND"
2003,78,16.1,26.6,32.1,"HND"
2004,77,15.6,25.5,30.6,"HND"
2005,77,15.2,24.4,29.2,"HND"
2006,77,14.7,23.4,27.9,"HND"
2007,77,14.2,22.4,26.7,"HND"
2008,76,13.7,21.5,25.5,"HND"
2009,75,13.2,20.6,24.4,"HND"
2010,74,12.7,19.8,23.3,"HND"
2011,72,12.2,19.1,22.4,"HND"
2012,70,11.7,18.4,21.5,"HND"
2013,69,11.3,17.7,20.7,"HND"
2014,68,10.9,17.1,20,"HND"
2015,67,10.5,16.5,19.2,"HND"
2016,65,10.1,16,18.6,"HND"
2017,65,9.8,15.4,18,"HND"
2018,NA,9.4,14.9,17.4,"HND"
2019,NA,9.1,14.4,16.8,"HND"
2000,835,40.86757084,88.55249366,144.4562455,NA
2001,807,39.91956738,85.55997175,138.9273145,NA
2002,786,38.96693073,82.45054761,133.1834358,NA
2003,761,38.04034413,79.371417,127.4582447,NA
2004,733,37.13084406,76.37041674,121.8790526,NA
2005,698,36.26192588,73.54557655,116.5639894,NA
2006,669,35.44692329,70.93143761,111.562969,NA
2007,642,34.61623197,68.3847378,106.7569185,NA
2008,619,33.843129,66.06083213,102.2262781,NA
2009,599,33.08463723,63.86964536,97.89096143,NA
2010,579,32.36818582,62.34610957,95.27297722,NA
2011,560,31.61964509,59.79667469,90.04065862,NA
2012,543,30.90902777,57.83168682,86.34218975,NA
2013,526,30.20889682,56.01166588,82.83306374,NA
2014,512,29.51967167,54.345575,79.64286166,NA
2015,493,28.83997231,52.78138855,76.71591326,NA
2016,477,28.18770819,51.2046049,73.73168926,NA
2017,462,27.57521746,49.64819521,71.11578117,NA
2018,NA,26.93680372,48.23119772,68.65088298,NA
2019,NA,26.34180732,46.91232141,66.35849066,NA
2000,11,5.5,7.2,8.3,"HRV"
2001,10,5.3,6.9,8,"HRV"
2002,10,5,6.6,7.7,"HRV"
2003,10,4.7,6.3,7.3,"HRV"
2004,10,4.4,6.1,7,"HRV"
2005,10,4.2,5.8,6.7,"HRV"
2006,9,4,5.5,6.4,"HRV"
2007,9,3.9,5.3,6.2,"HRV"
2008,9,3.8,5.1,5.9,"HRV"
2009,9,3.7,4.9,5.7,"HRV"
2010,9,3.6,4.7,5.5,"HRV"
2011,9,3.4,4.5,5.3,"HRV"
2012,8,3.3,4.4,5.2,"HRV"
2013,9,3.2,4.3,5.1,"HRV"
2014,8,3.1,4.3,5,"HRV"
2015,8,3.1,4.2,4.9,"HRV"
2016,7,3,4.1,4.8,"HRV"
2017,8,3,4.1,4.8,"HRV"
2018,NA,3,4,4.7,"HRV"
2019,NA,3,3.9,4.6,"HRV"
2000,437,29.8,74.5,103.9,"HTI"
2001,437,29.5,72.3,100.5,"HTI"
2002,441,29.3,70.3,97.3,"HTI"
2003,446,29.3,68.4,94.4,"HTI"
2004,513,29.4,66.7,91.8,"HTI"
2005,459,29.4,65.3,89.4,"HTI"
2006,467,29.3,63.8,87.2,"HTI"
2007,473,29.2,62.5,85.2,"HTI"
2008,484,29,61.3,83.2,"HTI"
2009,484,28.7,60,81.2,"HTI"
2010,506,30.6,102.6,203.6,"HTI"
2011,496,28.3,57.6,77.4,"HTI"
2012,500,28.1,56.4,75.6,"HTI"
2013,496,27.8,55.3,73.7,"HTI"
2014,492,27.5,54.1,71.9,"HTI"
2015,488,27.1,52.8,69.9,"HTI"
2016,489,26.6,51.5,67.9,"HTI"
2017,480,26.2,50.3,66,"HTI"
2018,NA,25.7,49,64.1,"HTI"
2019,NA,25.2,47.8,62.2,"HTI"
2000,16,5.8,8.7,10.1,"HUN"
2001,15,5.5,8.2,9.6,"HUN"
2002,16,5.1,7.6,9,"HUN"
2003,15,4.8,7.1,8.4,"HUN"
2004,15,4.4,6.7,7.9,"HUN"
2005,15,4.1,6.4,7.5,"HUN"
2006,14,3.9,6.1,7.2,"HUN"
2007,15,3.8,5.8,6.8,"HUN"
2008,14,3.6,5.5,6.5,"HUN"
2009,13,3.5,5.2,6.2,"HUN"
2010,13,3.4,5.1,6,"HUN"
2011,13,3.3,4.9,5.9,"HUN"
2012,12,3.2,4.8,5.7,"HUN"
2013,12,3,4.7,5.6,"HUN"
2014,12,2.9,4.5,5.4,"HUN"
2015,12,2.7,4.2,5.1,"HUN"
2016,12,2.5,4,4.7,"HUN"
2017,12,2.4,3.7,4.4,"HUN"
2018,NA,2.3,3.5,4.2,"HUN"
2019,NA,2.2,3.4,4.1,"HUN"
2000,199,28.30285208,43.79181376,58.04165105,NA
2001,192,27.24514149,42.06127195,55.61181812,NA
2002,184,26.16208427,40.30540053,53.17329095,NA
2003,177,25.08336549,38.6221595,50.77566198,NA
2004,170,23.99057964,37.09793005,48.89011228,NA
2005,161,22.99329504,35.26420831,46.09985741,NA
2006,154,21.96169364,33.64344597,43.8001587,NA
2007,145,21.00136468,32.05043439,41.54008441,NA
2008,137,20.08757037,30.44704378,39.26971836,NA
2009,129,19.15252113,28.88954064,37.08996766,NA
2010,122,18.24454272,27.38572394,34.94786637,NA
2011,114,17.39457671,25.99638463,32.9450113,NA
2012,108,16.61363664,24.68682622,31.1110309,NA
2013,103,15.86026021,23.457663,29.41713628,NA
2014,99,15.13443395,22.35050557,27.89093452,NA
2015,95,14.52969083,21.27567129,26.46350229,NA
2016,92,13.99223949,20.39302953,25.25621322,NA
2017,89,13.4450157,19.48147506,24.04646539,NA
2018,NA,12.95960097,18.65317758,22.92504381,NA
2019,NA,12.36812896,17.90499767,21.97230432,NA
2000,377,33.10187205,57.51613387,82.7781251,NA
2001,368,32.10954762,55.61815897,79.87671638,NA
2002,360,31.09443768,53.67666261,76.89734326,NA
2003,351,30.09426919,51.78536721,73.94873081,NA
2004,340,29.09876338,50.01286322,71.34286927,NA
2005,325,28.17989527,48.07646328,68.21384496,NA
2006,313,27.26711865,46.33325319,65.47393079,NA
2007,301,26.41116876,44.63222225,62.81879784,NA
2008,291,25.61387258,43.07968999,60.47325861,NA
2009,282,24.8061156,41.42897747,57.7643262,NA
2010,272,24.0374563,40.05213249,55.7027168,NA
2011,264,23.30427303,38.57870621,53.26398619,NA
2012,257,22.63140011,37.30961142,51.3185423,NA
2013,250,21.98450992,36.11998126,49.47810692,NA
2014,245,21.36247491,35.03252406,47.80463311,NA
2015,239,20.81733476,33.98495644,46.24211446,NA
2016,234,20.31985692,33.05228757,44.78607137,NA
2017,230,19.80812598,32.08123463,43.34414326,NA
2018,NA,19.33063047,31.20174659,42.0339189,NA
2019,NA,18.80577864,30.37654049,40.83055818,NA
2000,720,42.39915069,84.10465179,130.7008039,NA
2001,704,41.37845521,81.4501988,126.1123911,NA
2002,691,40.35125724,78.77124731,121.4215801,NA
2003,673,39.36769152,76.14584024,116.8339402,NA
2004,650,38.42872881,73.60165448,112.352249,NA
2005,622,37.53443404,71.18461325,108.0985758,NA
2006,596,36.71876141,68.94021196,104.0858706,NA
2007,574,35.93165479,66.77438006,100.2663082,NA
2008,558,35.22036337,65.03929241,97.33183171,NA
2009,543,34.5108378,62.95364676,93.25305955,NA
2010,528,33.85294228,61.51403657,90.86963942,NA
2011,514,33.18439008,59.61444193,87.23423428,NA
2012,502,32.55532651,58.12591499,84.642859,NA
2013,490,31.94415833,56.71225688,82.10254644,NA
2014,480,31.34752787,55.36486083,79.73109863,NA
2015,467,30.75063347,54.06324445,77.48861393,NA
2016,455,30.16388232,52.74659735,75.16913767,NA
2017,445,29.54952594,51.37043313,72.88730534,NA
2018,NA,28.92211865,50.09342673,70.80204025,NA
2019,NA,28.33104117,48.8296601,68.7335706,NA
2000,717,46.0740297,89.21087928,135.0756269,NA
2001,713,45.15713927,86.97822704,131.3926641,NA
2002,706,44.23441447,84.78492529,127.6015114,NA
2003,695,43.35674165,82.59821739,123.9562259,NA
2004,674,42.54065622,80.46235121,120.3260579,NA
2005,649,41.74676914,78.40242546,116.8604617,NA
2006,621,41.07642683,76.47600323,113.5884312,NA
2007,601,40.48485981,74.62736719,110.4778978,NA
2008,590,39.9567293,72.87778684,107.5115218,NA
2009,580,39.42275769,71.4008418,104.8078805,NA
2010,569,38.91550868,69.89788244,102.3130392,NA
2011,559,38.39919904,68.57572247,100.0019191,NA
2012,550,37.89302577,67.259916,97.78878906,NA
2013,540,37.41438966,66.05387928,95.74358396,NA
2014,534,36.9434895,64.86546721,93.8489726,NA
2015,526,36.48090145,63.68334663,92.02611852,NA
2016,518,36.0087022,62.51764442,90.17094353,NA
2017,513,35.45190636,61.2808915,88.18944581,NA
2018,NA,34.8525925,59.94662813,86.0743459,NA
2019,NA,34.28754532,58.57198168,83.93001099,NA
2000,272,22.8,41,52.2,"IDN"
2001,269,22.1,39.4,49.8,"IDN"
2002,265,21.4,37.8,47.6,"IDN"
2003,261,20.9,36.4,45.5,"IDN"
2004,264,20.5,37.1,49.6,"IDN"
2005,252,19.9,33.6,41.7,"IDN"
2006,249,19.5,32.4,39.9,"IDN"
2007,243,19.1,31.2,38.3,"IDN"
2008,239,18.7,30,36.7,"IDN"
2009,234,18.1,29,35.2,"IDN"
2010,228,17.5,27.9,33.8,"IDN"
2011,221,16.8,26.9,32.5,"IDN"
2012,214,16.1,25.9,31.2,"IDN"
2013,207,15.4,25,30,"IDN"
2014,199,14.8,24.1,28.8,"IDN"
2015,192,14.2,23.2,27.7,"IDN"
2016,184,13.6,22.4,26.6,"IDN"
2017,177,13.1,21.6,25.6,"IDN"
2018,NA,12.6,20.8,24.6,"IDN"
2019,NA,12.2,20.2,23.8,"IDN"
2000,722,40.57406587,81.56870482,128.5281002,NA
2001,700,39.50069067,78.70312198,123.4884328,NA
2002,683,38.41882355,75.77857068,118.3461683,NA
2003,663,37.37820535,72.92780217,113.281794,NA
2004,638,36.37197164,70.16998224,108.3638058,NA
2005,608,35.41976453,67.56113908,103.6999483,NA
2006,583,34.52159067,65.14060403,99.29460137,NA
2007,560,33.62467746,62.79549854,95.09239094,NA
2008,541,32.80822344,61.0472982,92.14751163,NA
2009,524,31.9963731,58.62943664,87.33802228,NA
2010,506,31.24861556,57.20115018,84.98283234,NA
2011,490,30.48981907,54.98401213,80.63697756,NA
2012,477,29.78676215,53.38828021,77.82431199,NA
2013,463,29.09831671,51.85235678,75.00591196,NA
2014,452,28.43022704,50.41198076,72.37113296,NA
2015,436,27.76034428,49.04308001,69.90234695,NA
2016,422,27.11434477,47.6485489,67.34193833,NA
2017,410,26.47365732,46.20586127,64.91300173,NA
2018,NA,25.83789,44.96912691,62.85945693,NA
2019,NA,25.24160697,43.7766524,60.85169872,NA
2000,NA,NA,NA,NA,"IMN"
2001,NA,NA,NA,NA,"IMN"
2002,NA,NA,NA,NA,"IMN"
2003,NA,NA,NA,NA,"IMN"
2004,NA,NA,NA,NA,"IMN"
2005,NA,NA,NA,NA,"IMN"
2006,NA,NA,NA,NA,"IMN"
2007,NA,NA,NA,NA,"IMN"
2008,NA,NA,NA,NA,"IMN"
2009,NA,NA,NA,NA,"IMN"
2010,NA,NA,NA,NA,"IMN"
2011,NA,NA,NA,NA,"IMN"
2012,NA,NA,NA,NA,"IMN"
2013,NA,NA,NA,NA,"IMN"
2014,NA,NA,NA,NA,"IMN"
2015,NA,NA,NA,NA,"IMN"
2016,NA,NA,NA,NA,"IMN"
2017,NA,NA,NA,NA,"IMN"
2018,NA,NA,NA,NA,"IMN"
2019,NA,NA,NA,NA,"IMN"
2000,370,44.7,66.7,91.7,"IND"
2001,354,43.3,64.4,88.1,"IND"
2002,336,41.9,62.1,84.5,"IND"
2003,319,40.5,60,81.1,"IND"
2004,303,39.1,57.8,77.8,"IND"
2005,286,37.9,55.7,74.4,"IND"
2006,270,36.6,53.6,71.1,"IND"
2007,255,35.4,51.5,67.9,"IND"
2008,240,34.3,49.4,64.6,"IND"
2009,225,33.1,47.2,61.4,"IND"
2010,210,31.8,45.1,58.2,"IND"
2011,197,30.6,43,55,"IND"
2012,185,29.4,40.9,52,"IND"
2013,175,28.2,38.8,49,"IND"
2014,166,27,36.9,46.2,"IND"
2015,158,25.9,34.9,43.5,"IND"
2016,150,24.8,33.1,41,"IND"
2017,145,23.7,31.4,38.6,"IND"
2018,NA,22.7,29.8,36.3,"IND"
2019,NA,21.4,28.3,34.4,"IND"
2000,NA,NA,NA,NA,NA
2001,NA,NA,NA,NA,NA
2002,NA,NA,NA,NA,NA
2003,NA,NA,NA,NA,NA
2004,NA,NA,NA,NA,NA
2005,NA,NA,NA,NA,NA
2006,NA,NA,NA,NA,NA
2007,NA,NA,NA,NA,NA
2008,NA,NA,NA,NA,NA
2009,NA,NA,NA,NA,NA
2010,NA,NA,NA,NA,NA
2011,NA,NA,NA,NA,NA
2012,NA,NA,NA,NA,NA
2013,NA,NA,NA,NA,NA
2014,NA,NA,NA,NA,NA
2015,NA,NA,NA,NA,NA
2016,NA,NA,NA,NA,NA
2017,NA,NA,NA,NA,NA
2018,NA,NA,NA,NA,NA
2019,NA,NA,NA,NA,NA
2000,7,4,6,7.1,"IRL"
2001,7,3.9,5.8,6.9,"IRL"
2002,6,3.7,5.5,6.5,"IRL"
2003,6,3.5,5.1,6,"IRL"
2004,6,3.3,4.7,5.6,"IRL"
2005,7,3,4.4,5.2,"IRL"
2006,6,2.8,4.1,4.9,"IRL"
2007,6,2.6,3.9,4.6,"IRL"
2008,7,2.5,3.8,4.4,"IRL"
2009,7,2.5,3.6,4.3,"IRL"
2010,6,2.5,3.5,4.2,"IRL"
2011,7,2.5,3.5,4.1,"IRL"
2012,6,2.5,3.4,4,"IRL"
2013,6,2.5,3.3,3.9,"IRL"
2014,6,2.5,3.3,3.8,"IRL"
2015,6,2.4,3.2,3.7,"IRL"
2016,6,2.3,3.1,3.6,"IRL"
2017,5,2.2,3,3.4,"IRL"
2018,NA,2.2,2.8,3.3,"IRL"
2019,NA,2.1,2.7,3.2,"IRL"
2000,48,19.5,29.7,36.2,"IRN"
2001,44,18.8,28.2,34.2,"IRN"
2002,41,18.1,26.7,32.2,"IRN"
2003,39,17.4,25.1,30.2,"IRN"
2004,36,16.7,23.6,28.2,"IRN"
2005,34,16,22.2,26.4,"IRN"
2006,32,15.4,20.9,24.7,"IRN"
2007,30,14.7,19.7,23.1,"IRN"
2008,28,14,18.5,21.7,"IRN"
2009,25,13.3,17.4,20.4,"IRN"
2010,22,12.6,16.5,19.3,"IRN"
2011,19,11.9,15.7,18.3,"IRN"
2012,18,11.3,15,17.5,"IRN"
2013,17,10.8,14.4,16.8,"IRN"
2014,17,10.4,13.8,16.1,"IRN"
2015,17,10,13.3,15.5,"IRN"
2016,16,9.6,12.8,14.9,"IRN"
2017,16,9.2,12.4,14.4,"IRN"
2018,NA,8.9,11.9,13.9,"IRN"
2019,NA,8.6,11.5,13.4,"IRN"
2000,79,23.9,35.6,44.5,"IRQ"
2001,76,23.6,34.9,43.5,"IRQ"
2002,74,23.3,34.3,42.6,"IRQ"
2003,136,23,33.7,41.8,"IRQ"
2004,122,22.6,33.1,40.9,"IRQ"
2005,127,22.2,32.4,40,"IRQ"
2006,158,21.8,31.8,39.1,"IRQ"
2007,138,21.4,31.1,38.1,"IRQ"
2008,90,21,30.3,37.1,"IRQ"
2009,75,20.5,29.5,36,"IRQ"
2010,70,19.9,28.7,34.9,"IRQ"
2011,67,19.3,27.9,33.8,"IRQ"
2012,66,18.7,27.1,32.8,"IRQ"
2013,75,18.1,26.3,31.7,"IRQ"
2014,92,17.5,25.5,30.7,"IRQ"
2015,83,17,24.8,29.7,"IRQ"
2016,78,16.4,24.1,28.8,"IRQ"
2017,79,15.9,23.4,27.9,"IRQ"
2018,NA,15.4,22.7,27,"IRQ"
2019,NA,14.9,22,26.1,"IRQ"
2000,6,2.1,3.2,4.1,"ISL"
2001,6,2,3.1,3.9,"ISL"
2002,6,1.9,2.9,3.7,"ISL"
2003,6,1.8,2.8,3.5,"ISL"
2004,6,1.7,2.7,3.4,"ISL"
2005,5,1.6,2.6,3.2,"ISL"
2006,5,1.6,2.5,3.1,"ISL"
2007,5,1.5,2.4,3,"ISL"
2008,5,1.4,2.3,2.9,"ISL"
2009,5,1.4,2.2,2.8,"ISL"
2010,5,1.3,2.2,2.7,"ISL"
2011,5,1.3,2.1,2.6,"ISL"
2012,4,1.3,2,2.5,"ISL"
2013,4,1.2,1.9,2.4,"ISL"
2014,5,1.2,1.9,2.4,"ISL"
2015,4,1.2,1.8,2.3,"ISL"
2016,4,1.1,1.8,2.2,"ISL"
2017,4,1.1,1.7,2.1,"ISL"
2018,NA,1.1,1.6,2.1,"ISL"
2019,NA,1,1.6,2,"ISL"
2000,7,3.6,5.6,6.9,"ISR"
2001,7,3.5,5.4,6.6,"ISR"
2002,7,3.3,5.2,6.4,"ISR"
2003,6,3.1,4.9,6.1,"ISR"
2004,6,2.9,4.7,5.8,"ISR"
2005,5,2.7,4.5,5.6,"ISR"
2006,5,2.6,4.3,5.3,"ISR"
2007,5,2.5,4.1,5.1,"ISR"
2008,4,2.4,3.9,4.9,"ISR"
2009,4,2.4,3.8,4.7,"ISR"
2010,4,2.4,3.7,4.6,"ISR"
2011,4,2.3,3.5,4.4,"ISR"
2012,4,2.3,3.4,4.3,"ISR"
2013,4,2.2,3.3,4.1,"ISR"
2014,4,2.1,3.2,4,"ISR"
2015,3,2.1,3.2,3.9,"ISR"
2016,3,2,3.1,3.8,"ISR"
2017,3,2,3,3.8,"ISR"
2018,NA,2,3,3.7,"ISR"
2019,NA,1.9,3,3.6,"ISR"
2000,4,3.5,4.7,5.6,"ITA"
2001,3,3.2,4.5,5.3,"ITA"
2002,3,3.1,4.3,5,"ITA"
2003,3,2.9,4.1,4.8,"ITA"
2004,3,2.8,3.9,4.6,"ITA"
2005,3,2.7,3.8,4.5,"ITA"
2006,2,2.6,3.7,4.3,"ITA"
2007,2,2.5,3.6,4.2,"ITA"
2008,2,2.5,3.5,4.1,"ITA"
2009,2,2.5,3.4,4.1,"ITA"
2010,2,2.4,3.4,4,"ITA"
2011,2,2.4,3.3,3.9,"ITA"
2012,2,2.3,3.2,3.8,"ITA"
2013,2,2.2,3.1,3.7,"ITA"
2014,2,2.2,3,3.6,"ITA"
2015,2,2.1,3,3.5,"ITA"
2016,2,2.1,2.9,3.4,"ITA"
2017,2,2,2.8,3.3,"ITA"
2018,NA,1.9,2.7,3.2,"ITA"
2019,NA,1.8,2.6,3,"ITA"
2000,77,17,18.9,22.2,"JAM"
2001,79,16.5,18.4,21.6,"JAM"
2002,78,16.1,18,21.1,"JAM"
2003,79,15.6,17.6,20.7,"JAM"
2004,80,15.1,17.3,20.3,"JAM"
2005,80,14.7,17,19.9,"JAM"
2006,79,14.2,16.7,19.6,"JAM"
2007,79,13.9,16.5,19.2,"JAM"
2008,79,13.6,16.2,18.9,"JAM"
2009,79,13.2,15.8,18.5,"JAM"
2010,79,12.9,15.4,18,"JAM"
2011,79,12.5,15.1,17.5,"JAM"
2012,79,12.2,14.6,17,"JAM"
2013,79,11.8,14.2,16.5,"JAM"
2014,78,11.4,13.8,16,"JAM"
2015,78,11,13.4,15.5,"JAM"
2016,80,10.7,13,15.1,"JAM"
2017,80,10.3,12.6,14.6,"JAM"
2018,NA,10,12.2,14.2,"JAM"
2019,NA,9.6,11.8,13.7,"JAM"
2000,70,16,22.5,26.8,"JOR"
2001,68,15.6,22,26.1,"JOR"
2002,65,15.2,21.4,25.3,"JOR"
2003,63,14.7,20.8,24.6,"JOR"
2004,62,14.2,20.2,23.9,"JOR"
2005,62,13.8,19.7,23.2,"JOR"
2006,58,13.3,19.2,22.5,"JOR"
2007,56,12.9,18.7,21.9,"JOR"
2008,55,12.5,18.1,21.3,"JOR"
2009,54,12.2,17.6,20.7,"JOR"
2010,53,11.8,17.2,20.1,"JOR"
2011,52,11.5,16.7,19.5,"JOR"
2012,52,11.2,16.2,19,"JOR"
2013,51,10.9,15.8,18.4,"JOR"
2014,49,10.6,15.4,17.9,"JOR"
2015,48,10.2,15,17.5,"JOR"
2016,47,10,14.6,17,"JOR"
2017,46,9.7,14.1,16.4,"JOR"
2018,NA,9.4,13.7,16,"JOR"
2019,NA,9.1,13.3,15.5,"JOR"
2000,9,1.8,3.3,4.5,"JPN"
2001,8,1.7,3.1,4.3,"JPN"
2002,8,1.7,3,4.1,"JPN"
2003,7,1.6,2.9,4,"JPN"
2004,7,1.5,2.8,3.9,"JPN"
2005,7,1.4,2.8,3.7,"JPN"
2006,7,1.3,2.7,3.6,"JPN"
2007,6,1.3,2.6,3.5,"JPN"
2008,6,1.2,2.5,3.4,"JPN"
2009,6,1.2,2.4,3.3,"JPN"
2010,6,1.1,2.4,3.2,"JPN"
2011,6,1,2.3,3.2,"JPN"
2012,5,1,2.2,3,"JPN"
2013,5,1,2.1,2.9,"JPN"
2014,5,0.9,2.1,2.8,"JPN"
2015,5,0.9,2,2.7,"JPN"
2016,5,0.9,2,2.7,"JPN"
2017,5,0.9,1.9,2.6,"JPN"
2018,NA,0.9,1.9,2.6,"JPN"
2019,NA,0.9,1.8,2.5,"JPN"
2000,61,23.9,36.7,42.5,"KAZ"
2001,57,23.3,34.6,39.9,"KAZ"
2002,52,22.7,32.6,37.5,"KAZ"
2003,49,21.8,30.8,35.2,"KAZ"
2004,46,20.8,29,33.1,"KAZ"
2005,43,19.7,27.3,31,"KAZ"
2006,40,18.5,25.6,29,"KAZ"
2007,36,17,23.8,26.8,"KAZ"
2008,30,15.3,21.9,24.7,"KAZ"
2009,24,13.5,20,22.5,"KAZ"
2010,22,11.8,18.2,20.4,"KAZ"
2011,19,10.2,16.4,18.3,"KAZ"
2012,17,8.6,14.6,16.3,"KAZ"
2013,14,7.3,13,14.6,"KAZ"
2014,13,6.2,11.6,13,"KAZ"
2015,12,5.6,10.6,11.9,"KAZ"
2016,10,5.1,9.8,11,"KAZ"
2017,10,4.9,9.4,10.5,"KAZ"
2018,NA,4.7,9.2,10.3,"KAZ"
2019,NA,4.7,9,10.1,"KAZ"
2000,708,28.2,59.9,98.5,"KEN"
2001,702,28,57.8,94.2,"KEN"
2002,692,27.8,55.5,89.8,"KEN"
2003,678,27.5,53.2,85.4,"KEN"
2004,653,27.1,50.8,81,"KEN"
2005,618,26.6,48,76.3,"KEN"
2006,583,26.1,45.7,72,"KEN"
2007,545,25.6,43.7,68,"KEN"
2008,513,25.1,41.4,63.5,"KEN"
2009,472,24.6,40.4,59.9,"KEN"
2010,432,24.2,39.3,57.4,"KEN"
2011,398,23.9,38.5,55.5,"KEN"
2012,373,23.5,38.2,54.1,"KEN"
2013,364,23.2,37.4,52.3,"KEN"
2014,358,22.9,36.4,50.6,"KEN"
2015,353,22.6,35.2,48.9,"KEN"
2016,346,22.2,34.4,47.2,"KEN"
2017,342,21.8,33.7,45.9,"KEN"
2018,NA,21.4,32.7,44.3,"KEN"
2019,NA,21,32,43,"KEN"
2000,79,20.6,42.5,49.8,"KGZ"
2001,76,20.2,40.6,47.4,"KGZ"
2002,83,20,38.8,45.2,"KGZ"
2003,82,19.9,37.1,43.1,"KGZ"
2004,79,19.7,35.6,41.1,"KGZ"
2005,82,19.6,34.1,39.2,"KGZ"
2006,85,19.5,32.7,37.5,"KGZ"
2007,84,19.1,31.2,35.7,"KGZ"
2008,81,18.5,29.6,33.7,"KGZ"
2009,80,17.7,27.8,31.6,"KGZ"
2010,79,16.9,26.1,29.5,"KGZ"
2011,79,16.3,24.5,27.7,"KGZ"
