"Year","MatMort","NeoMort","InfMort","Under5Mort","ISO"
2014,35.2,35.2,56.2,85.1,"MRT"
2015,34.6,34.6,55,82.7,"MRT"
2016,33.8,33.8,53.8,80.1,"MRT"
2017,33.1,33.1,52.6,77.7,"MRT"
2018,32.4,32.4,51.5,75.5,"MRT"
2019,31.8,31.8,50.2,73,"MRT"
2000,12.4,12.4,16.6,18.8,"MUS"
2001,11.3,11.3,15.3,17.5,"MUS"
2002,10.6,10.6,14.4,16.6,"MUS"
2003,10.2,10.2,13.8,16,"MUS"
2004,10.1,10.1,13.5,15.8,"MUS"
2005,10.2,10.2,13.4,15.6,"MUS"
2006,10.2,10.2,13.2,15.5,"MUS"
2007,10,10,13,15.2,"MUS"
2008,9.7,9.7,12.7,14.9,"MUS"
2009,9.4,9.4,12.5,14.6,"MUS"
2010,9.3,9.3,12.5,14.5,"MUS"
2011,9.3,9.3,12.6,14.6,"MUS"
2012,9.5,9.5,13,14.9,"MUS"
2013,9.5,9.5,13.1,15,"MUS"
2014,9.3,9.3,12.9,14.8,"MUS"
2015,9.1,9.1,12.8,14.5,"MUS"
2016,9.1,9.1,12.8,14.5,"MUS"
2017,9.3,9.3,13.2,14.9,"MUS"
2018,9.7,9.7,13.7,15.4,"MUS"
2019,10.1,10.1,14.3,16,"MUS"
2000,39.1,39.1,100.5,174.6,"MWI"
2001,37,37,92.9,160.5,"MWI"
2002,34.8,34.8,84.6,145.5,"MWI"
2003,32.7,32.7,76.8,131.6,"MWI"
2004,31,31,70.1,119.7,"MWI"
2005,29.8,29.8,65,110.5,"MWI"
2006,29.2,29.2,61.6,104.2,"MWI"
2007,28.9,28.9,59.6,99.9,"MWI"
2008,28.8,28.8,56.5,94.5,"MWI"
2009,28.5,28.5,54.5,89.4,"MWI"
2010,27.9,27.9,52.4,84.2,"MWI"
2011,27.1,27.1,48.8,77.6,"MWI"
2012,26,26,45.6,70.7,"MWI"
2013,24.8,24.8,42.2,63.4,"MWI"
2014,23.7,23.7,39.2,57.6,"MWI"
2015,22.7,22.7,36.7,53.3,"MWI"
2016,21.8,21.8,34.6,49.5,"MWI"
2017,21,21,32.8,46.2,"MWI"
2018,20.3,20.3,31.4,43.1,"MWI"
2019,19.7,19.7,30.1,40.6,"MWI"
2000,4.8,4.8,8.7,10.2,"MYS"
2001,4.5,4.5,8.1,9.4,"MYS"
2002,4.3,4.3,7.6,8.9,"MYS"
2003,4.1,4.1,7.3,8.5,"MYS"
2004,4,4,7.1,8.3,"MYS"
2005,4,4,7,8.2,"MYS"
2006,4,4,7,8.1,"MYS"
2007,4,4,6.9,8.1,"MYS"
2008,4.1,4.1,6.9,8.1,"MYS"
2009,4.1,4.1,6.9,8.1,"MYS"
2010,4.2,4.2,6.9,8.1,"MYS"
2011,4.1,4.1,6.8,8,"MYS"
2012,4.1,4.1,6.8,8,"MYS"
2013,4.1,4.1,6.8,8,"MYS"
2014,4.1,4.1,6.8,8,"MYS"
2015,4.2,4.2,6.9,8.1,"MYS"
2016,4.3,4.3,7,8.1,"MYS"
2017,4.4,4.4,7.1,8.3,"MYS"
2018,4.5,4.5,7.2,8.4,"MYS"
2019,4.6,4.6,7.3,8.6,"MYS"
2000,4.6,4.6,7,8.3,NA
2001,4.6,4.6,6.9,8.2,NA
2002,4.6,4.6,6.8,8.1,NA
2003,4.6,4.6,6.8,8,NA
2004,4.5,4.5,6.7,7.9,NA
2005,4.4,4.4,6.6,7.8,NA
2006,4.4,4.4,6.5,7.7,NA
2007,4.3,4.3,6.5,7.6,NA
2008,4.2,4.2,6.4,7.5,NA
2009,4.1,4.1,6.2,7.3,NA
2010,4.1,4.1,6.1,7.2,NA
2011,4,4,6,7.1,NA
2012,4,4,5.9,7,NA
2013,4,4,5.9,6.8,NA
2014,4,4,5.8,6.8,NA
2015,3.9,3.9,5.7,6.7,NA
2016,3.8,3.8,5.6,6.6,NA
2017,3.7,3.7,5.6,6.5,NA
2018,3.6,3.6,5.5,6.4,NA
2019,3.5,3.5,5.4,6.3,NA
2000,23.4,23.4,45,75.8,"NAM"
2001,22.6,22.6,44.2,75.3,"NAM"
2002,21.8,21.8,43.6,74.7,"NAM"
2003,21,21,43.3,74.4,"NAM"
2004,20.5,20.5,42.7,74.4,"NAM"
2005,20,20,39.4,70.6,"NAM"
2006,19.8,19.8,37.3,65.4,"NAM"
2007,19.9,19.9,37.6,60.8,"NAM"
2008,20.2,20.2,37.5,55.1,"NAM"
2009,20.7,20.7,38.5,51.6,"NAM"
2010,21,21,36.8,49.1,"NAM"
2011,21.3,21.3,36.9,48.9,"NAM"
2012,21.6,21.6,37.9,50.5,"NAM"
2013,21.7,21.7,35.8,49.1,"NAM"
2014,21.8,21.8,34,47.9,"NAM"
2015,21.7,21.7,33.3,47.6,"NAM"
2016,21.5,21.5,32.8,46.3,"NAM"
2017,21.2,21.2,32.2,44.9,"NAM"
2018,20.8,20.8,31.7,43.9,"NAM"
2019,20.5,20.5,30.9,41.9,"NAM"
2000,NA,NA,NA,NA,"NCL"
2001,NA,NA,NA,NA,"NCL"
2002,NA,NA,NA,NA,"NCL"
2003,NA,NA,NA,NA,"NCL"
2004,NA,NA,NA,NA,"NCL"
2005,NA,NA,NA,NA,"NCL"
2006,NA,NA,NA,NA,"NCL"
2007,NA,NA,NA,NA,"NCL"
2008,NA,NA,NA,NA,"NCL"
2009,NA,NA,NA,NA,"NCL"
2010,NA,NA,NA,NA,"NCL"
2011,NA,NA,NA,NA,"NCL"
2012,NA,NA,NA,NA,"NCL"
2013,NA,NA,NA,NA,"NCL"
2014,NA,NA,NA,NA,"NCL"
2015,NA,NA,NA,NA,"NCL"
2016,NA,NA,NA,NA,"NCL"
2017,NA,NA,NA,NA,"NCL"
2018,NA,NA,NA,NA,"NCL"
2019,NA,NA,NA,NA,"NCL"
2000,43,43,97,224.9,"NER"
2001,41.6,41.6,93.7,215.2,"NER"
2002,40.2,40.2,90.1,204.5,"NER"
2003,38.9,38.9,86.2,193.1,"NER"
2004,37.7,37.7,82.3,181.5,"NER"
2005,36.5,36.5,78.5,170.2,"NER"
2006,35.3,35.3,74.8,159.3,"NER"
2007,34.1,34.1,71.3,149,"NER"
2008,32.9,32.9,67.9,139.3,"NER"
2009,31.8,31.8,64.8,130.3,"NER"
2010,30.7,30.7,61.9,121.9,"NER"
2011,29.7,29.7,59.3,114.5,"NER"
2012,28.8,28.8,57,108.2,"NER"
2013,28,28,55,102.7,"NER"
2014,27.4,27.4,53.4,98,"NER"
2015,26.8,26.8,51.8,93.8,"NER"
2016,26.2,26.2,50.4,90.1,"NER"
2017,25.7,25.7,49.1,86.6,"NER"
2018,25.1,25.1,47.9,83.5,"NER"
2019,24.6,24.6,46.7,80.3,"NER"
2000,46.4,46.4,109.8,182.9,"NGA"
2001,45.3,45.3,106.8,177.3,"NGA"
2002,44.1,44.1,103.8,171.5,"NGA"
2003,43,43,100.8,165.9,"NGA"
2004,41.9,41.9,97.8,160.3,"NGA"
2005,40.9,40.9,95,155,"NGA"
2006,40.1,40.1,92.3,150.1,"NGA"
2007,39.5,39.5,89.8,145.6,"NGA"
2008,39,39,87.7,141.7,"NGA"
2009,38.5,38.5,85.9,138.3,"NGA"
2010,38.1,38.1,84.3,135.5,"NGA"
2011,37.8,37.8,83,133.1,"NGA"
2012,37.6,37.6,81.9,131.1,"NGA"
2013,37.5,37.5,81,129.4,"NGA"
2014,37.3,37.3,80.1,127.9,"NGA"
2015,37.2,37.2,79.3,126.4,"NGA"
2016,37,37,78.3,124.7,"NGA"
2017,36.7,36.7,77.1,122.5,"NGA"
2018,36.3,36.3,75.7,119.9,"NGA"
2019,35.9,35.9,74,116.9,"NGA"
2000,16.8,16.8,31.4,38.5,"NIC"
2001,16.4,16.4,29.9,36.5,"NIC"
2002,15.7,15.7,28.5,34.6,"NIC"
2003,15.2,15.2,27.2,32.9,"NIC"
2004,14.7,14.7,26,31.3,"NIC"
2005,14.4,14.4,24.9,29.9,"NIC"
2006,14.2,14.2,23.9,28.5,"NIC"
2007,14,14,22.9,27.3,"NIC"
2008,13.8,13.8,22,26.1,"NIC"
2009,13.6,13.6,21.1,24.9,"NIC"
2010,13.4,13.4,20.3,23.9,"NIC"
2011,13.3,13.3,19.5,22.9,"NIC"
2012,13.1,13.1,18.7,22,"NIC"
2013,12.8,12.8,18,21.1,"NIC"
2014,12.4,12.4,17.3,20.2,"NIC"
2015,11.9,11.9,16.6,19.4,"NIC"
2016,11.4,11.4,16,18.6,"NIC"
2017,10.8,10.8,15.4,17.9,"NIC"
2018,10.3,10.3,14.8,17.3,"NIC"
2019,9.8,9.8,14.3,16.6,"NIC"
2000,3.8,3.8,5.1,6.2,"NLD"
2001,3.8,3.8,5,6.1,"NLD"
2002,3.7,3.7,4.9,5.9,"NLD"
2003,3.6,3.6,4.8,5.7,"NLD"
2004,3.6,3.6,4.6,5.5,"NLD"
2005,3.4,3.4,4.4,5.3,"NLD"
2006,3.3,3.3,4.3,5.1,"NLD"
2007,3.2,3.2,4.1,4.9,"NLD"
2008,3,3,4,4.7,"NLD"
2009,2.9,2.9,3.8,4.6,"NLD"
2010,2.8,2.8,3.7,4.4,"NLD"
2011,2.7,2.7,3.6,4.3,"NLD"
2012,2.7,2.7,3.6,4.2,"NLD"
2013,2.7,2.7,3.5,4.1,"NLD"
2014,2.6,2.6,3.5,4.1,"NLD"
2015,2.6,2.6,3.4,4,"NLD"
2016,2.6,2.6,3.4,4,"NLD"
2017,2.6,2.6,3.5,4,"NLD"
2018,2.6,2.6,3.5,4.1,"NLD"
2019,2.7,2.7,3.5,4.1,"NLD"
2000,2.7,2.7,3.9,4.9,"NOR"
2001,2.6,2.6,3.8,4.7,"NOR"
2002,2.5,2.5,3.7,4.6,"NOR"
2003,2.4,2.4,3.6,4.4,"NOR"
2004,2.3,2.3,3.4,4.2,"NOR"
2005,2.3,2.3,3.3,4.1,"NOR"
2006,2.2,2.2,3.2,3.9,"NOR"
2007,2.1,2.1,3,3.7,"NOR"
2008,2,2,2.9,3.6,"NOR"
2009,1.9,1.9,2.8,3.4,"NOR"
2010,1.9,1.9,2.7,3.3,"NOR"
2011,1.8,1.8,2.5,3.1,"NOR"
2012,1.8,1.8,2.5,3,"NOR"
2013,1.7,1.7,2.4,2.9,"NOR"
2014,1.7,1.7,2.3,2.8,"NOR"
2015,1.6,1.6,2.2,2.7,"NOR"
2016,1.6,1.6,2.1,2.6,"NOR"
2017,1.5,1.5,2.1,2.5,"NOR"
2018,1.4,1.4,2,2.4,"NOR"
2019,1.4,1.4,1.9,2.3,"NOR"
2000,39.3,39.3,58.7,79.1,"NPL"
2001,37.8,37.8,55.8,74.6,"NPL"
2002,36.3,36.3,53.1,70.4,"NPL"
2003,34.9,34.9,50.6,66.4,"NPL"
2004,33.5,33.5,48.2,62.7,"NPL"
2005,32.2,32.2,45.9,59.4,"NPL"
2006,31,31,43.8,56.3,"NPL"
2007,29.8,29.8,41.9,53.4,"NPL"
2008,28.7,28.7,40.1,50.8,"NPL"
2009,27.6,27.6,38.3,48.3,"NPL"
2010,26.5,26.5,36.6,45.9,"NPL"
2011,25.4,25.4,35,43.6,"NPL"
2012,24.3,24.3,33.5,41.5,"NPL"
2013,23.3,23.3,32,39.4,"NPL"
2014,22.4,22.4,30.5,37.4,"NPL"
2015,21.3,21.3,29.2,35.5,"NPL"
2016,20.2,20.2,27.8,33.7,"NPL"
2017,19.2,19.2,26.6,32.1,"NPL"
2018,18.3,18.3,25.5,30.6,"NPL"
2019,17.5,17.5,24.5,29.3,"NPL"
2000,25.6,25.6,34.3,42.6,"NRU"
2001,25.3,25.3,33.3,41.3,"NRU"
2002,25.1,25.1,32.6,40.2,"NRU"
2003,25,25,32,39.4,"NRU"
2004,24.9,24.9,31.6,38.8,"NRU"
2005,24.7,24.7,31.3,38.5,"NRU"
2006,24.7,24.7,31.3,38.4,"NRU"
2007,24.7,24.7,31.3,38.4,"NRU"
2008,24.6,24.6,31.2,38.3,"NRU"
2009,24.5,24.5,31,38,"NRU"
2010,24.2,24.2,30.6,37.5,"NRU"
2011,23.8,23.8,30.1,36.9,"NRU"
2012,23.3,23.3,29.5,36,"NRU"
2013,22.7,22.7,28.9,35.1,"NRU"
2014,22,22,28.2,34.1,"NRU"
2015,21.4,21.4,27.4,33.2,"NRU"
2016,20.8,20.8,26.7,32.3,"NRU"
2017,20.1,20.1,26,31.3,"NRU"
2018,19.5,19.5,25.3,30.4,"NRU"
2019,18.9,18.9,24.6,29.5,"NRU"
2000,3.5,3.5,6.1,7.4,"NZL"
2001,3.5,3.5,5.9,7.2,"NZL"
2002,3.5,3.5,5.8,7,"NZL"
2003,3.4,3.4,5.7,6.9,"NZL"
2004,3.3,3.3,5.6,6.7,"NZL"
2005,3.1,3.1,5.5,6.6,"NZL"
2006,3,3,5.4,6.5,"NZL"
2007,2.9,2.9,5.3,6.4,"NZL"
2008,3,3,5.2,6.3,"NZL"
2009,3.1,3.1,5.2,6.2,"NZL"
2010,3.2,3.2,5.1,6.1,"NZL"
2011,3.3,3.3,5,6,"NZL"
2012,3.4,3.4,4.9,5.9,"NZL"
2013,3.3,3.3,4.8,5.8,"NZL"
2014,3.3,3.3,4.7,5.7,"NZL"
2015,3.2,3.2,4.6,5.5,"NZL"
2016,3.1,3.1,4.4,5.4,"NZL"
2017,2.9,2.9,4.3,5.2,"NZL"
2018,2.8,2.8,4.2,5,"NZL"
2019,2.7,2.7,4.1,4.9,"NZL"
2000,7.061866387,7.061866387,11.38239261,13.69620882,NA
2001,6.726067673,6.726067673,10.90228694,13.0909905,NA
2002,6.408367735,6.408367735,10.43994817,12.50734076,NA
2003,6.099238476,6.099238476,10.0247149,11.96180904,NA
2004,5.801773094,5.801773094,9.596303559,11.46884196,NA
2005,5.527828736,5.527828736,9.20904937,10.96798534,NA
2006,5.280615546,5.280615546,8.868655133,10.51808646,NA
2007,5.104748971,5.104748971,8.533711683,10.07806394,NA
2008,4.952962228,4.952962228,8.223727212,9.702716066,NA
2009,4.817203369,4.817203369,7.914226506,9.360784949,NA
2010,4.671708916,4.671708916,7.623421805,9.006054235,NA
2011,4.564557763,4.564557763,7.386425025,8.718859639,NA
2012,4.465932424,4.465932424,7.164938723,8.438020387,NA
2013,4.34396724,4.34396724,6.972863761,8.189277441,NA
2014,4.255720693,4.255720693,6.773117269,7.96328899,NA
2015,4.174608296,4.174608296,6.578514038,7.748578666,NA
2016,4.1320999,4.1320999,6.414243222,7.534091803,NA
2017,4.131853777,4.131853777,6.256605577,7.345864481,NA
2018,4.074943119,4.074943119,6.088749962,7.126517059,NA
2019,3.972662754,3.972662754,5.916369855,6.927123833,NA
2000,7.3,7.3,14.2,16.5,"OMN"
2001,6.9,6.9,13.3,15.4,"OMN"
2002,6.5,6.5,12.5,14.5,"OMN"
2003,6.2,6.2,11.9,13.8,"OMN"
2004,5.9,5.9,11.4,13.2,"OMN"
2005,5.7,5.7,11,12.8,"OMN"
2006,5.6,5.6,10.7,12.5,"OMN"
2007,5.4,5.4,10.5,12.2,"OMN"
2008,5.3,5.3,10.3,12,"OMN"
2009,5.3,5.3,10.2,11.8,"OMN"
2010,5.2,5.2,10.1,11.7,"OMN"
2011,5.2,5.2,10,11.6,"OMN"
2012,5.1,5.1,9.8,11.4,"OMN"
2013,5,5,9.7,11.3,"OMN"
2014,5,5,9.7,11.2,"OMN"
2015,5,5,9.6,11.2,"OMN"
2016,5,5,9.6,11.2,"OMN"
2017,5,5,9.6,11.2,"OMN"
2018,5,5,9.6,11.1,"OMN"
2019,4.9,4.9,9.5,11.1,"OMN"
2000,29.79122427,29.79122427,57.85090003,89.55534391,NA
2001,29.34210477,29.34210477,56.7816395,88.07702663,NA
2002,28.91258456,28.91258456,55.70387848,86.35551213,NA
2003,28.49892628,28.49892628,54.61557339,84.55659013,NA
2004,28.10448472,28.10448472,53.37138966,82.57463298,NA
2005,27.70111364,27.70111364,51.65277602,79.8593535,NA
2006,27.29768531,27.29768531,49.74031586,76.41391849,NA
2007,26.91184807,26.91184807,48.63688349,73.24488698,NA
2008,26.5467476,26.5467476,47.93961377,70.44577798,NA
2009,26.21545147,26.21545147,46.45132357,66.92690811,NA
2010,25.86430141,25.86430141,44.7863881,63.39472432,NA
2011,25.56597437,25.56597437,43.63951966,60.96800014,NA
2012,25.26511067,25.26511067,42.79489181,59.0580482,NA
2013,24.95580335,24.95580335,41.68330939,57.22755803,NA
2014,24.64173628,24.64173628,40.90074305,55.93832711,NA
2015,24.31319828,24.31319828,39.8336914,54.30972037,NA
2016,23.94018952,23.94018952,38.89770891,52.50539399,NA
2017,23.55182408,23.55182408,38.11084172,51.14186903,NA
2018,23.15145556,23.15145556,37.06755857,49.64138315,NA
2019,22.72921755,22.72921755,36.18894435,48.23527928,NA
2000,56.8,56.8,84.6,107.8,"PAK"
2001,55.8,55.8,82.6,105,"PAK"
2002,54.9,54.9,80.9,102.4,"PAK"
2003,54,54,79.3,100.2,"PAK"
2004,53.3,53.3,77.9,98.1,"PAK"
2005,52.6,52.6,76.6,96.3,"PAK"
2006,52,52,75.4,94.5,"PAK"
2007,51.4,51.4,74.1,92.7,"PAK"
2008,50.9,50.9,72.8,90.9,"PAK"
2009,50.4,50.4,71.5,89.1,"PAK"
2010,49.8,49.8,70.1,87.1,"PAK"
2011,49,49,68.6,85,"PAK"
2012,48.1,48.1,67,82.8,"PAK"
2013,47.1,47.1,65.4,80.6,"PAK"
2014,46.2,46.2,63.8,78.3,"PAK"
2015,45.2,45.2,62.1,76,"PAK"
2016,44.3,44.3,60.5,73.8,"PAK"
2017,43.3,43.3,58.9,71.6,"PAK"
2018,42.3,42.3,57.3,69.5,"PAK"
2019,41.4,41.4,55.7,67.3,"PAK"
2000,14.7,14.7,21.9,26,"PAN"
2001,14.3,14.3,21.4,25.4,"PAN"
2002,14,14,20.9,24.8,"PAN"
2003,13.6,13.6,20.5,24.1,"PAN"
2004,13.2,13.2,20,23.5,"PAN"
2005,12.9,12.9,19.5,22.9,"PAN"
2006,12.5,12.5,19,22.3,"PAN"
2007,12.2,12.2,18.5,21.7,"PAN"
2008,11.9,11.9,18,21.1,"PAN"
2009,11.5,11.5,17.5,20.5,"PAN"
2010,11.1,11.1,17,19.9,"PAN"
2011,10.8,10.8,16.5,19.3,"PAN"
2012,10.4,10.4,16,18.7,"PAN"
2013,10.1,10.1,15.5,18.1,"PAN"
2014,9.8,9.8,15.1,17.6,"PAN"
2015,9.5,9.5,14.6,17,"PAN"
2016,9.2,9.2,14.1,16.4,"PAN"
2017,8.9,8.9,13.7,15.9,"PAN"
2018,8.6,8.6,13.2,15.4,"PAN"
2019,8.3,8.3,12.8,14.8,"PAN"
2000,16.1,16.1,29.3,38.2,"PER"
2001,15.2,15.2,27.2,35.3,"PER"
2002,14.3,14.3,25.2,32.7,"PER"
2003,13.5,13.5,23.5,30.4,"PER"
2004,12.8,12.8,22,28.3,"PER"
2005,12.2,12.2,20.6,26.5,"PER"
2006,11.7,11.7,19.3,24.9,"PER"
2007,11.1,11.1,18.2,23.4,"PER"
2008,10.6,10.6,17.1,22,"PER"
2009,10.1,10.1,16.2,20.8,"PER"
2010,9.7,9.7,15.3,19.8,"PER"
2011,9.4,9.4,14.6,18.8,"PER"
2012,9,9,13.9,17.9,"PER"
2013,8.7,8.7,13.3,17.1,"PER"
2014,8.4,8.4,12.7,16.4,"PER"
2015,8,8,12.2,15.7,"PER"
2016,7.8,7.8,11.7,15,"PER"
2017,7.5,7.5,11.2,14.4,"PER"
2018,7.2,7.2,10.7,13.8,"PER"
2019,7,7,10.3,13.3,"PER"
2000,16.5,16.5,28.7,37.7,"PHL"
2001,16.5,16.5,28.2,36.9,"PHL"
2002,16.3,16.3,27.8,36.2,"PHL"
2003,16.2,16.2,27.3,35.5,"PHL"
2004,16,16,26.9,34.9,"PHL"
2005,15.8,15.8,26.4,34.2,"PHL"
2006,15.6,15.6,26,33.6,"PHL"
2007,15.4,15.4,25.7,33,"PHL"
2008,15.2,15.2,25.3,32.5,"PHL"
2009,15,15,25,32.1,"PHL"
2010,14.9,14.9,24.8,31.7,"PHL"
2011,14.7,14.7,24.5,31.3,"PHL"
2012,14.6,14.6,24.2,30.9,"PHL"
2013,14.4,14.4,23.9,30.5,"PHL"
2014,14.3,14.3,23.7,30.1,"PHL"
2015,14.1,14.1,23.4,29.6,"PHL"
2016,13.9,13.9,23,29.1,"PHL"
2017,13.6,13.6,22.6,28.5,"PHL"
2018,13.3,13.3,22.1,27.9,"PHL"
2019,12.9,12.9,21.5,27.1,"PHL"
2000,15.4,15.4,25.5,28.5,"PLW"
2001,15.1,15.1,25.1,27.9,"PLW"
2002,14.8,14.8,24.7,27.4,"PLW"
2003,14.5,14.5,24.3,27,"PLW"
2004,14.2,14.2,24,26.5,"PLW"
2005,14,14,23.6,26,"PLW"
2006,13.7,13.7,23.2,25.5,"PLW"
2007,13.4,13.4,22.8,25,"PLW"
2008,13,13,22.3,24.4,"PLW"
2009,12.7,12.7,21.8,23.7,"PLW"
2010,12.3,12.3,21.3,23.1,"PLW"
2011,11.9,11.9,20.7,22.5,"PLW"
2012,11.6,11.6,20.1,21.8,"PLW"
2013,11.2,11.2,19.6,21.2,"PLW"
2014,10.9,10.9,18.9,20.4,"PLW"
2015,10.5,10.5,18.3,19.8,"PLW"
2016,10.2,10.2,17.8,19.2,"PLW"
2017,9.8,9.8,17.2,18.6,"PLW"
2018,9.5,9.5,16.7,18,"PLW"
2019,9.2,9.2,16.2,17.4,"PLW"
2000,30.2,30.2,53.6,71.1,"PNG"
2001,29.6,29.6,52.8,69.9,"PNG"
2002,29.1,29.1,52.1,68.8,"PNG"
2003,28.7,28.7,51.3,67.5,"PNG"
2004,28.2,28.2,50.4,66.2,"PNG"
2005,27.9,27.9,49.6,64.9,"PNG"
2006,27.6,27.6,48.7,63.5,"PNG"
2007,27.3,27.3,47.8,62.1,"PNG"
2008,27,27,46.8,60.8,"PNG"
2009,26.6,26.6,45.9,59.3,"PNG"
2010,26.1,26.1,44.9,57.9,"PNG"
2011,25.6,25.6,44,56.5,"PNG"
2012,25.1,25.1,43,55.2,"PNG"
2013,24.7,24.7,42.1,53.8,"PNG"
2014,24.3,24.3,41.2,52.4,"PNG"
2015,23.8,23.8,40.2,51,"PNG"
2016,23.4,23.4,39.3,49.7,"PNG"
2017,22.9,22.9,38.2,48.2,"PNG"
2018,22.5,22.5,37.2,46.8,"PNG"
2019,22,22,36.2,45.3,"PNG"
2000,5.8,5.8,8.1,9.3,"POL"
2001,5.4,5.4,7.6,8.8,"POL"
2002,5.2,5.2,7.3,8.4,"POL"
2003,5,5,7,8.1,"POL"
2004,4.8,4.8,6.8,7.8,"POL"
2005,4.6,4.6,6.5,7.6,"POL"
2006,4.4,4.4,6.3,7.3,"POL"
2007,4.2,4.2,6.1,7,"POL"
2008,4,4,5.8,6.7,"POL"
2009,3.8,3.8,5.5,6.3,"POL"
2010,3.6,3.6,5.1,6,"POL"
2011,3.4,3.4,4.9,5.7,"POL"
2012,3.2,3.2,4.7,5.4,"POL"
2013,3.1,3.1,4.5,5.2,"POL"
2014,3,3,4.3,5,"POL"
2015,2.9,2.9,4.2,4.9,"POL"
2016,2.9,2.9,4.1,4.7,"POL"
2017,2.8,2.8,4,4.6,"POL"
2018,2.8,2.8,3.9,4.5,"POL"
2019,2.7,2.7,3.8,4.4,"POL"
2000,41.08544407,41.08544407,93.17857028,153.3959122,NA
2001,40.15575874,40.15575874,90.32961548,148.0557116,NA
2002,39.21181304,39.21181304,87.3784596,142.4856347,NA
2003,38.29417812,38.29417812,84.43330628,136.9474754,NA
2004,37.37574411,37.37574411,81.51319948,131.4672855,NA
2005,36.50414601,36.50414601,78.73426469,126.202278,NA
2006,35.72129505,35.72129505,76.13141815,121.226072,NA
2007,34.97624442,34.97624442,73.61419225,116.4694327,NA
2008,34.29849198,34.29849198,71.31623533,111.9986198,NA
2009,33.6255461,33.6255461,69.23964336,107.7978408,NA
2010,32.99711626,32.99711626,67.3435064,104.0514303,NA
2011,32.41576324,32.41576324,65.48808643,100.5544174,NA
2012,31.86458761,31.86458761,63.78089854,97.29460674,NA
2013,31.35809725,31.35809725,62.21229822,94.23916258,NA
2014,30.84570309,30.84570309,60.77046099,91.51263981,NA
2015,30.37281672,30.37281672,59.42387676,89.00084342,NA
2016,29.88919137,29.88919137,58.04330047,86.40097203,NA
2017,29.39556553,29.39556553,56.62272603,83.97192473,NA
2018,28.86035134,28.86035134,55.22754183,81.51249413,NA
2019,28.3435185,28.3435185,53.8361675,79.08113062,NA
2000,NA,NA,NA,NA,"PRI"
2001,NA,NA,NA,NA,"PRI"
2002,NA,NA,NA,NA,"PRI"
2003,NA,NA,NA,NA,"PRI"
2004,NA,NA,NA,NA,"PRI"
2005,NA,NA,NA,NA,"PRI"
2006,NA,NA,NA,NA,"PRI"
2007,NA,NA,NA,NA,"PRI"
2008,NA,NA,NA,NA,"PRI"
2009,NA,NA,NA,NA,"PRI"
2010,NA,NA,NA,NA,"PRI"
2011,NA,NA,NA,NA,"PRI"
2012,NA,NA,NA,NA,"PRI"
2013,NA,NA,NA,NA,"PRI"
2014,NA,NA,NA,NA,"PRI"
2015,NA,NA,NA,NA,"PRI"
2016,NA,NA,NA,NA,"PRI"
2017,NA,NA,NA,NA,"PRI"
2018,NA,NA,NA,NA,"PRI"
2019,NA,NA,NA,NA,"PRI"
2000,27.3,27.3,44.5,60,"PRK"
2001,24.9,24.9,39.1,52.1,"PRK"
2002,22.5,22.5,34.2,44.7,"PRK"
2003,20.5,20.5,30.4,38.9,"PRK"
2004,18.8,18.8,27.8,35,"PRK"
2005,17.7,17.7,26.4,33,"PRK"
2006,17.4,17.4,26,32.4,"PRK"
2007,17.4,17.4,25.7,32.2,"PRK"
2008,17.1,17.1,25.2,31.8,"PRK"
2009,16.7,16.7,24.4,31,"PRK"
2010,15.9,15.9,23.1,29.5,"PRK"
2011,14.9,14.9,21.5,27.7,"PRK"
2012,13.9,13.9,19.8,25.7,"PRK"
2013,12.9,12.9,18.3,24,"PRK"
2014,12.1,12.1,17,22.4,"PRK"
2015,11.4,11.4,16,21.1,"PRK"
2016,10.8,10.8,15.1,20,"PRK"
2017,10.3,10.3,14.4,19,"PRK"
2018,9.8,9.8,13.7,18.2,"PRK"
2019,9.3,9.3,13.1,17.3,"PRK"
2000,3.4,3.4,5.5,7.2,"PRT"
2001,3.2,3.2,5.1,6.6,"PRT"
2002,3,3,4.7,6.1,"PRT"
2003,2.8,2.8,4.3,5.5,"PRT"
2004,2.6,2.6,3.9,5,"PRT"
2005,2.4,2.4,3.6,4.6,"PRT"
2006,2.2,2.2,3.4,4.4,"PRT"
2007,2.1,2.1,3.3,4.2,"PRT"
2008,2.1,2.1,3.2,4,"PRT"
2009,2.1,2.1,3.1,3.9,"PRT"
2010,2.1,2.1,3.1,3.8,"PRT"
2011,2.1,2.1,3,3.7,"PRT"
2012,2.1,2.1,3,3.7,"PRT"
2013,2.1,2.1,3,3.7,"PRT"
2014,2.1,2.1,3,3.6,"PRT"
2015,2.1,2.1,3,3.6,"PRT"
2016,2.1,2.1,3,3.6,"PRT"
2017,2,2,3,3.6,"PRT"
2018,2,2,2.9,3.6,"PRT"
2019,1.9,1.9,2.8,3.4,"PRT"
2000,18.1,18.1,27.9,33.9,"PRY"
2001,17.7,17.7,27.4,33.1,"PRY"
2002,17.3,17.3,26.8,32.3,"PRY"
2003,16.9,16.9,26.2,31.6,"PRY"
2004,16.5,16.5,25.6,30.8,"PRY"
2005,16.1,16.1,25,30,"PRY"
2006,15.7,15.7,24.5,29.3,"PRY"
2007,15.2,15.2,23.9,28.5,"PRY"
2008,14.8,14.8,23.2,27.7,"PRY"
